id	name	url	vac_type	from	to	employer_name	schedule	employment	experience	key_skills	bad
30884023	Инженер по нагрузочному тестированию (Санкт-Петербург)	https://hh.ru/vacancy/30884023	Тестировщик	0	0	Diamond Personnel R&C	Полный день	Полная занятость	От 1 года до 3 лет		
30635086	Инженер по тестированию ПО	https://hh.ru/vacancy/30635086	Тестировщик	0	0	Big Data Technologies	Полный день	Полная занятость	От 3 до 6 лет	SQL, Atlassian Jira, QA	
31745414	Специалист по автоматизированному тестированию	https://hh.ru/vacancy/31745414	Тестировщик	0	0	Открытая Мобильная Платформа	Полный день	Полная занятость	От 1 года до 3 лет		
30368788	Manual QA Engineer	https://hh.ru/vacancy/30368788	Тестировщик	0	0	ПЕРВЫЙ ЦУПИС	Полный день	Полная занятость	От 1 года до 3 лет		
30373619	Тестировщик ПО (банковская АБС)	https://hh.ru/vacancy/30373619	Тестировщик	0	0	Банк Санкт-Петербург	Полный день	Полная занятость	От 1 года до 3 лет		
26649797	Старший инженер-тестировщик	https://hh.ru/vacancy/26649797	Тестировщик	0	0	Центр финансовых технологий	Полный день	Полная занятость	От 3 до 6 лет		
26555756	Senior QA Engineer (Just AI)	https://hh.ru/vacancy/26555756	Тестировщик	0	0	i-FREE	Полный день	Полная занятость	От 3 до 6 лет		
30964251	Старший инженер по тестированию (Проект безэкипажных судов)	https://hh.ru/vacancy/30964251	Тестировщик	0	0	Группа «Кронштадт»	Полный день	Полная занятость	Нет опыта	Linux, Функциональное тестирование	
31497695	QA Engineer	https://hh.ru/vacancy/31497695	Тестировщик	0	0	ГАЗИНФОРМСЕРВИС	Гибкий график	Полная занятость	От 1 года до 3 лет		
29881272	Senior QA Engineer	https://hh.ru/vacancy/29881272	Тестировщик	0	0	FutureComes	Полный день	Полная занятость	От 3 до 6 лет		
30869895	Инженер по тестированию	https://hh.ru/vacancy/30869895	Тестировщик	0	0	НИЦ СПб ЭТУ (Научно-инженерный центр Санкт-Петербургского электротехнического университета)	Полный день	Полная занятость	От 1 года до 3 лет		
28096598	Специалист по автоматизированному тестированию	https://hh.ru/vacancy/28096598	Тестировщик	0	0	КОРУС Консалтинг СНГ	Полный день	Полная занятость	От 1 года до 3 лет		
31386559	Automation QA / Специалист по автоматизированному тестированию	https://hh.ru/vacancy/31386559	Тестировщик	0	0	Wargaming	Полный день	Полная занятость	От 1 года до 3 лет		
31730588	Тестировщик/QA Инженер (нагрузочное тестирование)	https://hh.ru/vacancy/31730588	Тестировщик	0	0	Центральный Банк Российской Федерации	Полный день	Полная занятость	От 3 до 6 лет		
31732475	Специалист по автоматизации тестирования	https://hh.ru/vacancy/31732475	Тестировщик	0	0	Сбербанк	Полный день	Полная занятость	От 1 года до 3 лет		
31278041	Ведущий инженер-тестировщик	https://hh.ru/vacancy/31278041	Тестировщик	0	0	Bercut	Полный день	Полная занятость	От 3 до 6 лет	Тестирование, SQL, Test case, SVN, тест-планы, Oracle Pl/SQL, Testrail, Регресионное тестирование, Функциональное тестирование	
31278072	Инженер-тестировщик	https://hh.ru/vacancy/31278072	Тестировщик	0	0	Bercut	Полный день	Полная занятость	От 1 года до 3 лет	Тестирование, SQL, Test case, SVN, тест-планы, Oracle Pl/SQL, Testrail, Регресионное тестирование, Функциональное тестирование	
27919636	QA Automation Engineer	https://hh.ru/vacancy/27919636	Тестировщик	0	0	КОРУС Консалтинг СНГ	Полный день	Полная занятость	От 1 года до 3 лет	Java, QA, автоматизированное тестирование, Selenium WebDriver, Git	
30830128	Ведущий инженер по тестированию/Senior QA Engineer	https://hh.ru/vacancy/30830128	Тестировщик	0	0	Триколор	Полный день	Полная занятость	От 3 до 6 лет	Тестирование, Функциональное тестирование, Atlassian Jira, Redmine, Atlassian Confluence, Test case, iOS, Android, Python, PHP, QA	
31311038	Специалист по нагрузочному тестированию (Система кибербезопасности)	https://hh.ru/vacancy/31311038	Тестировщик	0	0	Сбербанк	Полный день	Полная занятость	От 1 года до 3 лет		
31724475	Junior Tester	https://hh.ru/vacancy/31724475	Тестировщик	0	0	Combined Ratio Solutions	Полный день	Полная занятость	Нет опыта		
31382279	QA Automation Engineer	https://hh.ru/vacancy/31382279	Тестировщик	0	0	Tieto	Полный день	Полная занятость	От 3 до 6 лет	Тестирование, Test case, Автотестирование, Java, testng, Selenium, allure, Maven, Jenkins, Git, MS SQL, PostgreSQL	
30864426	Инженер по функциональному тестированию (автоматизация)	https://hh.ru/vacancy/30864426	Тестировщик	0	0	Сбербанк	Полный день	Полная занятость	Нет опыта		
30883762	Специалист по автоматизации тестирования (Санкт-Петербург)	https://hh.ru/vacancy/30883762	Тестировщик	0	0	Diamond Personnel R&C	Полный день	Полная занятость	От 1 года до 3 лет		
25708589	QA Engineer	https://hh.ru/vacancy/25708589	Тестировщик	0	0	Devexperts (Российский бренд Эксперт-Система)	Гибкий график	Полная занятость	От 1 года до 3 лет		
30602728	Инженер по тестированию/Junior QA Engineer	https://hh.ru/vacancy/30602728	Тестировщик	0	0	Триколор	Полный день	Полная занятость	От 1 года до 3 лет		
31727416	QA automation Engineer	https://hh.ru/vacancy/31727416	Тестировщик	0	0	Сбербанк	Полный день	Полная занятость	Нет опыта		
31429455	Тестировщик ПО / Manual QA Engineer	https://hh.ru/vacancy/31429455	Тестировщик	0	0	БИАРУМ	Гибкий график	Полная занятость	От 1 года до 3 лет	QA, Atlassian Jira, Git, Тестирование пользовательского интерфейса, Функциональное тестирование, Регресcионное тестирование, Black box testing, Test case	
29404678	QA automation engineer	https://hh.ru/vacancy/29404678	Тестировщик	0	0	ИСТ	Полный день	Полная занятость	От 1 года до 3 лет	QA, Automation, Java, Testing Framework, Python, Unit Testing, Linux, PHP, REST, Git, API, Тестирование, Eclipse, Selenium, Jira, JUnit, Jenkins, SQL	
31557585	QA Automation Python	https://hh.ru/vacancy/31557585	Тестировщик	0	0	Andersen	Полный день	Полная занятость	Нет опыта	QA, Python, PostgreSQL	
29902005	QA Engineer	https://hh.ru/vacancy/29902005	Тестировщик	0	0	FutureComes	Полный день	Полная занятость	От 1 года до 3 лет		
31714910	QA Engineer (Функциональное тестирование)	https://hh.ru/vacancy/31714910	Тестировщик	0	0	ЦРПТ (Центр развития перспективных технологий)	Полный день	Полная занятость	От 1 года до 3 лет		
30128313	Инженер по нагрузочному тестированию	https://hh.ru/vacancy/30128313	Тестировщик	0	0	Сбербанк	Полный день	Полная занятость	От 3 до 6 лет		
31480770	Старший специалист по тестированию (Санкт-Петербург)	https://hh.ru/vacancy/31480770	Тестировщик	0	0	Аплана Софтвер	Полный день	Полная занятость	От 1 года до 3 лет	Тестирование, Функциональное тестирование, SQL, Atlassian Jira, Redmine, REST, SOAP, UML, Use Case Analysis, Регресионное тестирование, Test case	
31713738	Младший инженер по тестированию/QA Junior	https://hh.ru/vacancy/31713738	Тестировщик	0	0	Рексофт	Полный день	Полная занятость	От 1 года до 3 лет		
31660908	Инженер-тестировщик (стажер) / QA Engineer (Junior)	https://hh.ru/vacancy/31660908	Тестировщик	0	0	Беамр имэджинг РУ	Полный день	Стажировка	От 1 года до 3 лет		
31466115	Тестировщик ПО / QA Specialist	https://hh.ru/vacancy/31466115	Тестировщик	0	0	Competentum	Полный день	Полная занятость	От 1 года до 3 лет		
30714353	Тестировщик серверных приложений	https://hh.ru/vacancy/30714353	Тестировщик	0	0	Okko	Полный день	Полная занятость	От 1 года до 3 лет	Тестирование, Нагрузочное тестирование, failover тестирование, клиент-серверное взаимодействие, Linux, SQL, Python	
31504553	Программист- тестировщик	https://hh.ru/vacancy/31504553	Тестировщик	0	0	Gaijin Entertainment	Полный день	Полная занятость	От 1 года до 3 лет	CoffeeScript, Node.js, Selenium, автоматизированное тестирование, API	
31586449	Full stack QA engineer	https://hh.ru/vacancy/31586449	Тестировщик	0	0	Тинькофф	Полный день	Полная занятость	От 3 до 6 лет		
30663581	Тестировщик	https://hh.ru/vacancy/30663581	Тестировщик	0	0	Competentum	Удаленная работа	Проектная работа	От 1 года до 3 лет		
29686290	QA Automation Engineer	https://hh.ru/vacancy/29686290	Тестировщик	0	0	ЭдСервер	Полный день	Полная занятость	От 3 до 6 лет		
31617208	QA Engineer (Global Continious Integration)	https://hh.ru/vacancy/31617208	Тестировщик	0	0	DINO Systems	Полный день	Полная занятость	От 1 года до 3 лет		
31262747	Специалист по тестированию (QA специалист)	https://hh.ru/vacancy/31262747	Тестировщик	0	0	СПбИАЦ	Полный день	Полная занятость	От 1 года до 3 лет	User Acceptance Testing, Тестирование, Тестирование пользовательского интерфейса, Функциональное тестирование	
30604478	Customer Support Engineer	https://hh.ru/vacancy/30604478	Техподдержка	150000	250000	Азул Системс	Полный день	Полная занятость	От 3 до 6 лет	Java, Linux, Английский язык	
31479510	Security Support Engineer	https://hh.ru/vacancy/31479510	Техподдержка	149000	149000	JetBrains	Полный день	Полная занятость	От 3 до 6 лет		
31636044	Специалист IT-поддержки программных продуктов	https://hh.ru/vacancy/31636044	Техподдержка	0	60000	ДОСТАЕВСКИЙ	Полный день	Полная занятость	От 1 года до 3 лет		
30225669	Support Engineer (Rider)	https://hh.ru/vacancy/30225669	Техподдержка	149000	149000	JetBrains	Полный день	Полная занятость	От 1 года до 3 лет		
29910588	Support Engineer	https://hh.ru/vacancy/29910588	Техподдержка	0	0	Jivosite	Удаленная работа	Полная занятость	От 1 года до 3 лет		
31755066	Customer Support Analyst	https://hh.ru/vacancy/31755066	Техподдержка	0	0	Netcracker Technology Corp.	Полный день	Полная занятость	От 1 года до 3 лет		
28430586	Ведущий инженер ГИС	https://hh.ru/vacancy/28430586	Инженер	100000	100000	Институт телекоммуникаций	Полный день	Полная занятость	От 3 до 6 лет		
31400005	Пентестер	https://hh.ru/vacancy/31400005		96000	289000	ЖУЙЭРСЫ	Полный день	Полная занятость	От 1 года до 3 лет		
31653868	Инженер-схемотехник	https://hh.ru/vacancy/31653868		46000	73000	Корпорация Оборонные технологии	Полный день	Полная занятость	От 1 года до 3 лет	ГОСТ, ЕСКД, Компас-3D, нормативно-техническая документация, Разработка проектной документации, Проектно-конструкторская деятельность, измерительное оборудование, Схемотехника электронного оборудования, Монтаж оборудования	
31642855	Инженер АСУТП / Cтарший инженер (технология/индустрия)	https://hh.ru/vacancy/31642855	Инженер	103000	172000	EFIX GROUP	Полный день	Полная занятость	От 3 до 6 лет		
30090474	Разработчик приложений	https://hh.ru/vacancy/30090474	Программист	85000	85000	Максидом	Полный день	Полная занятость	От 1 года до 3 лет	Базы данных, SQL, Unix, СУБД, C++	
31447888	Системный инженер	https://hh.ru/vacancy/31447888	DevOps	80000	80000	MARIS	Полный день	Полная занятость	От 3 до 6 лет		
29864789	Специалист по внедрению и сопровождению информационных систем	https://hh.ru/vacancy/29864789		0	70000	Машиностроительный завод «Арсенал»	Полный день	Полная занятость	От 1 года до 3 лет		
31533244	Ведущий разработчик (в отдел разработки средств связи )	https://hh.ru/vacancy/31533244		60000	80000	Международный Кадровый Центр	Полный день	Полная занятость	От 1 года до 3 лет	Borland C++, C++, MS Visual C++, Linux, Разработка ПО, TCP/IP, C	
31097287	Специалист по цифровой/программной обработке аудио-сигнала	https://hh.ru/vacancy/31097287		69000	126000	ЭВРИКА, Санкт-Петербург	Полный день	Полная занятость	От 3 до 6 лет		
31283740	Разработчик (JR) финансового программного обеспечения (SDJR04.1)	https://hh.ru/vacancy/31283740		40000	80000	ИнфоСтрой	Полный день	Полная занятость	От 1 года до 3 лет	Аналитическое мышление, Деловая коммуникация	
31246948	Ведущий договоров в производственно-технический сектор	https://hh.ru/vacancy/31246948		52000	57000	ЦНИИ РТК	Полный день	Полная занятость	От 3 до 6 лет	1С: Документооборот, 1С: Предприятие 8, Договоры поставки, Деловая коммуникация, Умение работать с техническими документами, Организаторские навыки, Заключение договоров, Работа в команде	
31231045	Разработчик (интеграционная шина)	https://hh.ru/vacancy/31231045		70000	70000	Банк Оранжевый	Полный день	Полная занятость	От 1 года до 3 лет	Разработка ПО, HTML, SQL, XML, JavaScript	
31226074	Реверс-инженер	https://hh.ru/vacancy/31226074		115000	230000	We are global Technology and Information Security Services provider.	Полный день	Полная занятость	От 1 года до 3 лет		
31383495	Разработчик распределенных систем	https://hh.ru/vacancy/31383495		100000	100000	Университет ИТМО	Полный день	Полная занятость	От 1 года до 3 лет		
29488573	Главный специалист отдела информационной безопасности	https://hh.ru/vacancy/29488573		80000	103000	НИИ МАСШТАБ	Полный день	Полная занятость	От 3 до 6 лет		
31416306	Специалист по безопасности программного обеспечения	https://hh.ru/vacancy/31416306		46000	46000	АКУТА	Полный день	Полная занятость	От 1 года до 3 лет	Тестирование, code review, компиляция, аудит кода, Linux, Microsoft Visual Studio, GCC	
31359590	Системный инженер Linux	https://hh.ru/vacancy/31359590		69000	69000	ТаймВэб	Сменный график	Полная занятость	От 1 года до 3 лет	Linux, Администрирование серверов Linux, Zabbix, Puppet, KVM, Bash, SQL, Nginx, Apache HTTP Server, Git, MySQL	
27942038	Разработчик распределенных систем хранения данных	https://hh.ru/vacancy/27942038		80000	80000	Университет ИТМО	Полный день	Полная занятость	От 1 года до 3 лет		
31455092	React разработчик	https://hh.ru/vacancy/31455092		69000	138000	Новые технологии	Удаленная работа	Полная занятость	От 1 года до 3 лет	React, Redux, Socket.io, Mocha, TypeScript, Next.js	
31381109	Специалист отдела внедрения и сопровождения информационных систем	https://hh.ru/vacancy/31381109		40000	40000	Система управления мероприятием №1	Полный день	Полная занятость	От 1 года до 3 лет	HTML, CSS, SQL, CRM, Постановка задач разработчикам, Тестирование, ООП, MS Office	
28590458	Инженер	https://hh.ru/vacancy/28590458		69000	69000	Специальный Технологический Центр	Полный день	Полная занятость	От 1 года до 3 лет		
31468397	Ведущий инженер по обнаружению уязвимости	https://hh.ru/vacancy/31468397		96000	289000	Крупная азиатская IT компания	Полный день	Полная занятость	От 1 года до 3 лет	C/C++, Assembler, ARM, Instructions Set, PHP, Linux, Android, FUZZING, Java, MIPS, IoT, реверс-инжиниринг	
31466349	Head of Engineering	https://hh.ru/vacancy/31466349		350000	400000	Tango Me	Полный день	Полная занятость	Более 6 лет		
31399544	Старший инженер разработки средств связи, гидрографии и навигации (сектор программного обеспечения)	https://hh.ru/vacancy/31399544		70000	75000	Арт-Рекрутинг	Полный день	Полная занятость	От 1 года до 3 лет		
30951742	Инженер (1 категории)	https://hh.ru/vacancy/30951742		40000	40000	Группа промышленных компаний “Корпорация ТИРА”	Полный день	Полная занятость	От 1 года до 3 лет		
29808587	Инженер	https://hh.ru/vacancy/29808587	Инженер	45000	50000	Морские Навигационные Системы	Полный день	Полная занятость	От 3 до 6 лет		
31673959	Специалист по IT	https://hh.ru/vacancy/31673959		34000	57000	Делис Нева	Полный день	Полная занятость	От 1 года до 3 лет	Администрирование, Администрирование серверов Windows, Администрирование сетевого оборудования, Настройка сетевых подключений, Настройка серверов, Настройка ПК, Администрирование серверов, MS Excel, Total Commander, Настройка ПО, Электронный архив	
31678972	Радиоинженер	https://hh.ru/vacancy/31678972	Инженер	70000	100000	Фирма НИТА	Полный день	Полная занятость	От 3 до 6 лет		
31680574	Начальник технологического бюро	https://hh.ru/vacancy/31680574		0	70000	Красный октябрь	Полный день	Полная занятость	От 3 до 6 лет		
31381951	Разработчик	https://hh.ru/vacancy/31381951		57000	57000	ОпенСервис	Полный день	Полная занятость	От 1 года до 3 лет	Разработка ПО, C#, backend, Системность, Git, MS SQL, Системная интеграция, C++	
31691163	Ведущий инженер	https://hh.ru/vacancy/31691163	Инженер	52000	52000	ЦНИИ РТК	Полный день	Полная занятость	От 3 до 6 лет		
31702578	Разработчик FPGA (ПЛИС)	https://hh.ru/vacancy/31702578		92000	149000	НТЦ Метротек	Гибкий график	Полная занятость	От 3 до 6 лет	FPGA, ПЛИС, Networking	
31707529	Заведующий лабораторией	https://hh.ru/vacancy/31707529	Начальник отдела/лаборатории	30000	30000	ВНИИПД-Филиал ФГБНУ ФНЦ пищевых систем им В.М.Горбатова РАН	Полный день	Полная занятость	Более 6 лет	Организаторские способности, навыки планирования, распределения ресурсов, ведения проектов	
31707385	Разработчик драйверов Linux	https://hh.ru/vacancy/31707385		138000	138000	НТЦ Метротек	Гибкий график	Полная занятость	От 3 до 6 лет	Разработка ПО, Linux, Linux Kernel, Device Drivers, Networking, Python, Bash, Git	
31731290	Анна Волынец	https://hh.ru/vacancy/31731290		55000	55000	Иннова плюс	Полный день	Полная занятость	От 1 года до 3 лет		
31734444	Ведущий инженер	https://hh.ru/vacancy/31734444	Инженер	36000	53000	ЛокоТех	Полный день	Полная занятость	От 3 до 6 лет		
31738024	Ведущий методолог	https://hh.ru/vacancy/31738024		92000	92000	Юлмарт	Полный день	Полная занятость	Более 6 лет		
31747144	Ведущий инженер	https://hh.ru/vacancy/31747144	Инженер	63000	63000	КБ Арсенал	Полный день	Полная занятость	Более 6 лет	CorelDRAW, C/C++, Проектно-конструкторская деятельность	
31748027	Начальник сектора	https://hh.ru/vacancy/31748027		92000	92000	КБ Арсенал	Полный день	Полная занятость	От 1 года до 3 лет	MS Project, CorelDRAW, MS Office, Проектно-конструкторская деятельность	
31752221	Process Engineer, Saint Petersburg	https://hh.ru/vacancy/31752221		75000	75000	Procter & Gamble	Полный день	Полная занятость	Нет опыта		
31287769	Специалист по внутренним коммуникациям	https://hh.ru/vacancy/31287769		0	50000	ДОСТАЕВСКИЙ	Полный день	Полная занятость	От 1 года до 3 лет		
31479950	Инженер-разработчик	https://hh.ru/vacancy/31479950	Инженер	0	0	Teknavo	Полный день	Полная занятость	От 3 до 6 лет	Mathematical Statistics, linear algebra, Математическая статистика, TensorFlow Keras, Python NLTK, Python SKLearn, Latex	
30850408	Golang разработчик	https://hh.ru/vacancy/30850408	Программист	0	0	Специальный Технологический Центр	Полный день	Полная занятость	От 1 года до 3 лет	Golang, Docker, REST, PostgreSQL, Git, SQL, Linux, NoSQL, Data Mining, Microservices, API, Big Data, Vue.js	
31449001	Старший системный инженер (Проект безэкипажных судов)	https://hh.ru/vacancy/31449001	DevOps	0	0	Группа «Кронштадт»	Полный день	Полная занятость	От 3 до 6 лет	Bash, Администрирование серверов Linux, Linux	
30180098	Senior Quality Assurance Engineer / Старший инженер по качеству разработки ПО	https://hh.ru/vacancy/30180098	Тестировщик	0	0	ГЕТ бизнес консалтинг	Гибкий график	Полная занятость	От 3 до 6 лет	Test case, Регресcионное тестирование, QA, Тестирование пользовательского интерфейса, Atlassian Jira, test documentation, Функциональное тестирование, testing, Unit Testing, integration testing, Английский язык, Python, Selenium IDE, automation, Leadership Skills	
31658076	Специалист по фармаконадзору / Pharmacovigilance specialist	https://hh.ru/vacancy/31658076		0	0	X7 Research	Полный день	Полная занятость	От 1 года до 3 лет	Фармаконадзор, Фармакология	
30714853	Разработчик нейронной сети [id12215]	https://hh.ru/vacancy/30714853	Data scientist	0	0	Газпром нефть	Полный день	Полная занятость	От 1 года до 3 лет		
31530356	Специалист по автоматизации	https://hh.ru/vacancy/31530356		0	0	ЦРТ | Группа компаний	Полный день	Полная занятость	От 1 года до 3 лет	Java, JavaScript, Spring Framework, PostgreSQL, Linux, SQL, ООП, Intellij IDEA, Atlassian Jira	
31323909	Firmware Engineer	https://hh.ru/vacancy/31323909		0	0	Akvelon	Удаленная работа	Полная занятость	От 3 до 6 лет	Firmware, Golang, C, C++, Python, Linux	
30150376	Gameplay Programmer	https://hh.ru/vacancy/30150376	Программист	0	0	Wargaming	Полный день	Полная занятость	От 1 года до 3 лет		
31745439	Scala разработчик	https://hh.ru/vacancy/31745439	Программист	0	0	Noveo	Полный день	Полная занятость	От 3 до 6 лет	SCALA, REST API, AKKA, AWS, Docker	
31475018	Специалист по геоинформационной системе	https://hh.ru/vacancy/31475018		0	0	Лента, федеральная розничная сеть	Полный день	Полная занятость	От 1 года до 3 лет		
31687511	Заместитель директора по НТР	https://hh.ru/vacancy/31687511		0	0	Группа компаний ТЕЛРОС	Полный день	Полная занятость	От 3 до 6 лет		
26068145	Инженер службы эксплуатации	https://hh.ru/vacancy/26068145	Инженер	0	0	Триколор	Сменный график	Полная занятость	Нет опыта		
31293012	Junior Data Analyst	https://hh.ru/vacancy/31293012		0	0	Adhack.io	Гибкий график	Полная занятость	От 1 года до 3 лет	Google Analytics, JavaScript, SQL, Big Query, Python, Jupyter Notebook, Pandas, Elasticsearch, Clickhouse	
30159785	Старший специалист по информационной безопасности	https://hh.ru/vacancy/30159785		0	0	МегаФон Ритейл	Полный день	Полная занятость	От 1 года до 3 лет		
30888940	Business Development / Product Owner	https://hh.ru/vacancy/30888940		0	0	Сити лайф	Полный день	Полная занятость	Нет опыта		
31755131	Product Owner (SPA)	https://hh.ru/vacancy/31755131		0	0	Сити лайф	Гибкий график	Полная занятость	От 3 до 6 лет	Реферальные системы, affilate marketing, PO, Roadmap, Product Owner, SPA	
30068952	Системный архитектор	https://hh.ru/vacancy/30068952		0	0	Триколор	Полный день	Полная занятость	От 1 года до 3 лет	Linux, MySQL, PHP, Nginx, Python, PostgreSQL, OTT	
27623700	Младший инженер по сопровождению OSS/BSS систем	https://hh.ru/vacancy/27623700	Инженер	0	0	Триколор	Полный день	Полная занятость	Нет опыта		
31753158	Графический дизайнер	https://hh.ru/vacancy/31753158		0	0	ТРА РОБОТИКС	Полный день	Полная занятость	От 3 до 6 лет		
31022254	Information Security Specialist	https://hh.ru/vacancy/31022254		0	0	Netwrix Corporation	Полный день	Полная занятость	От 1 года до 3 лет		
31683352	Специалист по нейронным сетям	https://hh.ru/vacancy/31683352	Data scientist	0	0	ЛАНИТ-ТЕРКОМ	Полный день	Полная занятость	От 1 года до 3 лет		
31322883	Malware Analyst for Imunify Secutity	https://hh.ru/vacancy/31322883		0	0	Cloud Linux	Удаленная работа	Полная занятость	От 3 до 6 лет	Linux, Information Security, MODSEC, OSSEC, Python, PHP, CVE, NVD	
30849900	Senior R&D Engineer	https://hh.ru/vacancy/30849900		0	0	Synopsys	Гибкий график	Полная занятость	Нет опыта		
31230726	Консультант по внедрению Microsoft Dynamics CRM (на проект)	https://hh.ru/vacancy/31230726		0	0	SKL Group	Полный день	Проектная работа	От 1 года до 3 лет		
31737413	Senior Site Reliability Engineer, Online Retailer (Poland/Bulgaria)	https://hh.ru/vacancy/31737413		0	0	DataArt	Гибкий график	Полная занятость	Более 6 лет		
31588346	Junior programmer	https://hh.ru/vacancy/31588346	Программист	0	0	ЦРТ | Группа компаний	Гибкий график	Полная занятость	От 1 года до 3 лет	Linux, C++, Python, C#, Microsoft Visual Studio, JS, TeamCity, Bootstrap	
27789130	Infrastructure Security Engineer	https://hh.ru/vacancy/27789130		0	0	Wrike	Гибкий график	Полная занятость	От 3 до 6 лет	application security, network, ansible, Puppet, Bash, Python, infrastructure	
29342237	Customer Success Manager	https://hh.ru/vacancy/29342237		0	0	Wrike	Полный день	Полная занятость	От 3 до 6 лет		
30905124	Специалист по управлению лицензиями (ПО)	https://hh.ru/vacancy/30905124		0	0	Veeam Software	Полный день	Полная занятость	От 1 года до 3 лет	Управление закупками	
30853741	Разработчик интерфейсов	https://hh.ru/vacancy/30853741		0	0	БалтИнфоКом	Полный день	Полная занятость	От 3 до 6 лет	JavaScript, HTML5, es6, aurelia, Gulp, babel, Git, ООП	
31298369	Manager of strategic projects	https://hh.ru/vacancy/31298369		0	0	Лента, федеральная розничная сеть	Полный день	Полная занятость	От 3 до 6 лет		
31311029	Senior Consultant (Infrastructure&Debt Advisory)	https://hh.ru/vacancy/31311029		0	0	PwC	Полный день	Полная занятость	От 3 до 6 лет		
31045144	Технический директор	https://hh.ru/vacancy/31045144		0	0	NOVARDIS	Полный день	Полная занятость	От 3 до 6 лет	Java	
31347480	IT-специалист	https://hh.ru/vacancy/31347480		0	0	Банк Санкт-Петербург	Полный день	Полная занятость	Нет опыта		
31000540	Старший Golang разработчик	https://hh.ru/vacancy/31000540	Программист	0	0	Специальный Технологический Центр	Полный день	Полная занятость	От 3 до 6 лет		
31737955	Инженер-разработчик специализированных микросхем (ASIC)	https://hh.ru/vacancy/31737955	Инженер	0	0	SiTime Corporation	Полный день	Полная занятость	От 1 года до 3 лет		
28524620	Release engineer (UNIX)	https://hh.ru/vacancy/28524620		0	0	Доктор Веб	Гибкий график	Полная занятость	От 1 года до 3 лет		
31592933	Старший инженер по эксплуатации систем управления и мониторинга	https://hh.ru/vacancy/31592933	Инженер	0	0	МегаФон	Полный день	Полная занятость	От 1 года до 3 лет		
30446549	Младший разработчик BI	https://hh.ru/vacancy/30446549		0	0	Алерс Рус	Полный день	Полная занятость	От 1 года до 3 лет		
29481401	Build engineer (UNIX)	https://hh.ru/vacancy/29481401		0	0	Доктор Веб	Гибкий график	Полная занятость	От 1 года до 3 лет		
31618123	Project Coordinator, Financial System	https://hh.ru/vacancy/31618123		0	0	DataArt	Гибкий график	Полная занятость	От 1 года до 3 лет		
31533865	Senior Build & Release Engineer, IEO	https://hh.ru/vacancy/31533865		0	0	Dell EMC	Полный день	Полная занятость	От 3 до 6 лет		
31319600	Инженер-проектировщик АСУ ТП, ГИП	https://hh.ru/vacancy/31319600	Инженер	0	0	Технорос	Полный день	Полная занятость	От 3 до 6 лет		
30234426	Лингвист-разработчик (Just AI)	https://hh.ru/vacancy/30234426		0	0	i-FREE	Гибкий график	Полная занятость	От 1 года до 3 лет		
30906151	Инженер-схемотехник	https://hh.ru/vacancy/30906151	Инженер	0	0	Радар ММС	Полный день	Полная занятость	Нет опыта		
31662930	Instructional Designer / Методист онлайн-курсов	https://hh.ru/vacancy/31662930		0	0	Adhack.io	Гибкий график	Полная занятость	От 3 до 6 лет	SCORM, eLearning, Learning Management Systems, Moodle	
31386456	Level Designer	https://hh.ru/vacancy/31386456		0	0	Wargaming	Полный день	Полная занятость	От 1 года до 3 лет		
29893303	Graphics Programmer	https://hh.ru/vacancy/29893303	Программист	0	0	Wargaming	Полный день	Полная занятость	От 1 года до 3 лет		
31737378	Data Platform Engineer (Global Music Company)	https://hh.ru/vacancy/31737378		0	0	DataArt	Гибкий график	Полная занятость	От 1 года до 3 лет		
31456946	Database Administrator, Betting and Gaming Industry	https://hh.ru/vacancy/31456946		0	0	DataArt	Гибкий график	Полная занятость	От 3 до 6 лет		
29412302	Ведущий специалист по инженерному криптоанализу	https://hh.ru/vacancy/29412302	Инженер	0	0	ИнфоТеКС	Полный день	Полная занятость	Более 6 лет	Средства криптографической защиты информации, Информационная безопасность, Технические системы и средства безопасности, Анализ кода, Технические средства информационной защиты, сертификационные исследования, Сертификация ФСБ, C/C++, Assembler, C#, Perl, Python, Java, NixOS, Windows Os, Недокументированные возможности	
31567221	Ведущий IT-специалист	https://hh.ru/vacancy/31567221		0	0	Медико-фармацевтическое объединение малого бизнеса	Полный день	Полная занятость	От 3 до 6 лет	1С: Управление Торговлей, CSS, 1С: Комплексная автоматизация, Автоматизация процессов, Веб-программирование, MySQL, HTML5, PHP, Администрирование сайтов, Управление проектами	
31737400	Middle Site Reliability Engineer, Online Retailer (Poland/Bulgaria)	https://hh.ru/vacancy/31737400		0	0	DataArt	Гибкий график	Полная занятость	От 1 года до 3 лет		
31732250	Начальник ОТК	https://hh.ru/vacancy/31732250		0	0	Корпорация Оборонные технологии	Полный день	Полная занятость	Более 6 лет	Контроль качества, Технический контроль производства, Организаторские навыки, Ведение переговоров, Пользователь ПК, Заключение договоров, Внутренний контроль, Деловая переписка, Производственный контроль, Управленческие навыки	
31726478	Консультант BI/DWH	https://hh.ru/vacancy/31726478		0	0	HEINEKEN Russia	Полный день	Полная занятость	От 1 года до 3 лет		
31731468	Solution Architect	https://hh.ru/vacancy/31731468		0	0	Русатом Энерго Интернешнл	Полный день	Полная занятость	Более 6 лет		
